,Judul   ,Japanese,Score   ,Produser,Tipe    ,Status  ,Total   ,Durasi  ,Tanggal ,Studio  ,Genre   
107,Uzaki-chan wa Asobitai! Season 2,宇崎ちゃんは遊びたい！ω（だぶる）,7.24,"Movic, AT-X, Sammy, ABC Animation, Kadokawa, INCS toenter",TV,Completed,13,23 Menit,"Okt 01, 2022",ENGI,"Comedy,  , Romance"
108,Chainsaw Man,チェンソーマン,8.72,Shueisha,TV,Completed,12,25 Menit,"Okt 12, 2022",MAPPA,"Action, Gore, Shounen, Supernatural"
109,Bocchi the Rock!,ぼっち・ざ・ろっく！,9.00,"Aniplex, Houbunsha",TV,Completed,12,23 Menit,"Okt 09, 2022",CloverWorks,"CGDCT, Comedy, Music, Slice of Life"
110,Koukyuu no Karasu,後宮の烏,7.04,Aniplex,TV,Completed,13,23 Menit,"Okt 01, 2022",Bandai Namco Pictures,"Fantasy, Historical, Mystery, Mythology"
111,Renai Flops,恋愛フロップス,6.73,Kadokawa,TV,Completed,12,24 Menit,"Okt 12, 2022",Passione,"Comedy,  , Harem, Romance, School, Sci-Fi"
112,Yama no Susume: Next Summit,ヤマノススメ Next Summit,7.61,Kadokawa,TV,Completed,12,24 Menit,"Okt 05, 2022",8bit,"Adventure, Comedy, Slice of Life"
113,Berserk: Ougon Jidai-hen - Memorial Edition,ベルセルク 黄金時代篇　MEMORIAL EDITION,7.82,Aniplex,TV,Completed,13,25 Menit,"Okt 02, 2022",Studio 4°C,"Action, Adventure, Drama, Fantasy, Gore, Horror, Military, Mythology, Supernatural"
114,Yuusha Party wo Tsuihou sareta Beast Tamer,勇者パーティーを追放されたビーストテイマー、最強種の猫耳少女と出会う,6.98,"Square Enix, Nippon Columbia, Nikkatsu, Crunchyroll, Yomiuri TV Enterprise, Jinnan Studio, Hakuhodo, Muse Communication",TV,Completed,13,24 Menit,"Okt 02, 2022",EMT Squared,"Action, Comedy, Fantasy"
115,Spy x Family Part 2,SPY×FAMILY,8.42,"TV Tokyo, Shogakukan-Shueisha Productions, TOHO animation, Shueisha",TV,Completed,13,24 Menit,"Okt 01, 2022","Wit Studio, CloverWorks","Action, Childcare, Comedy, Shounen"
116,Mob Psycho 100 Season 3,モブサイコ100 III,8.77,"Shogakukan-Shueisha Productions, Warner Bros. Japan, KlockWorx, BS Fuji, Hakuhodo DY Music & Pictures, Shogakukan",TV,Completed,12,23 Menit,"Okt 06, 2022",Bones,"Action, Comedy, Super Power, Supernatural"
117,Mushikaburi-hime,虫かぶり姫,6.90,"AT-X, Tokyo MX, Kansai Telecasting, Ichijinsha, BS NTV, Kadokawa",TV,Completed,12,24 Menit,"Okt 06, 2022",Madhouse,"Drama, Fantasy, Historical, Romance, Shoujo"
118,Akiba Maid Sensou,アキバ冥途戦争,7.72,"Cygames, dugout",TV,Completed,12,23 Menit,"Okt 07, 2022",P.A. Works,"Action, Comedy"
119,Futoku no Guild,不徳のギルド,6.60,"Square Enix, Lantis, AT-X, Egg Firm, Kadokawa, Bandai Namco Music Live",TV,Completed,12,23 Menit,"Okt 05, 2022",TNK,"Comedy,  , Fantasy, Harem, Shounen"
120,Do It Yourself!!,Do It Yourself!! -どぅー・いっと・ゆあせるふ-,7.53,Avex Pictures,TV,Completed,12,23 Menit,"Okt 06, 2022",Pine Jam,"Comedy, Slice of Life"
121,Shinobi no Ittoki,忍の一時,6.06,"DMM pictures, DMM Music",TV,Completed,12,23 Menit,"Okt 04, 2022",TROYCA,"Action, School"
122,Orient Season 2,オリエント 淡路島激闘編,7.01,"TV Tokyo, Kodansha, AT-X, Avex Pictures, bilibili, Crunchyroll",TV,Completed,12,23 Menit,"Jul 12, 2022",A.C.G.T.,"Action, Fantasy, Shounen"
123,Shinmai Renkinjutsushi no Tenpo Keiei,新米錬金術師の店舗経営,6.61,"AT-X, Nippon Columbia, Sammy, Kadokawa, Kill Time Communication",TV,Completed,12,24 Menit,"Okt 03, 2022",ENGI,"Adventure, Fantasy, Slice of Life"
124,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta,農民関連のスキルばっか上げてたら何故か強くなった。,5.89,"Nippon Columbia, KlockWorx, Bushiroad, NBCUniversal Entertainment Japan, Docomo Anime Store, Futabasha, bilibili, Bushiroad Move",TV,Completed,12,24 Menit,"Okt 01, 2022",Studio A-CAT,"Action, Adventure, Fantasy"
125,Arknights: Reimei Zensou,アークナイツ -黎明前奏-,7.33,"Hypergryph, Studio Montagne, Yostar",TV,Completed,8,23 Menit,"Okt 29, 2022",Yostar Pictures,"Action, Fantasy, Game"
126,Akuyaku Reijou nanode Last Boss wo Kattemimashita,悪役令嬢なのでラスボスを飼ってみました,7.33,Mainichi Broadcasting System,TV,Completed,12,23 Menit,"Sep 24, 2022",Maho Film,"Comedy, Fantasy, Isekai, Romance, Shoujo"
127,Tensei shitara Ken Deshita,転生したら剣でした,7.58,"Gentosha Comics, Nikkatsu, NBCUniversal Entertainment Japan, JR East Marketing & Communications, Micro Magazine Publishing, BS Asahi, GREE Entertainment, Micro House",TV,Completed,12,23 Menit,"Okt 05, 2022",C2C,"Action, Fantasy, Isekai, Reincarnation"
128,Love Live! Superstar!! Season 2,ラブライブ！スーパースター!!,7.76,"Kadokawa, Bandai Namco Arts",TV,Completed,12,25 Menit,"Jul 17, 2022",Sunrise,"Music, School, Slice of Life"
129,Shine Post,シャインポスト,7.54,"Nippon Television Network, Avex Pictures, Docomo Anime Store, Konami Digital Entertainment, Contents Seed, BS NTV, Straight Edge, Culture Entertainment, Stray Cats, ADK Emotions",TV,Completed,12,23 Menit,"Jul 13, 2022",Studio Kai,"Music, Slice of Life, Supernatural"
130,Fuuto Tantei,風都探偵,7.39,Magic Capsule,TV,Completed,12,25 Menit,"Aug 1, 2022",Studio Kai,"Action, Drama, Mystery, Supernatural"
131,Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches,連盟空軍航空魔法音楽隊 ルミナスウィッチーズ,6.67,"AT-X, Docomo Anime Store, Sammy, TV Aichi, Kadokawa Media House, DeNA, Production Ace, BS NTV, Kadokawa",TV,Completed,12,24 Menit,"Jul 3, 2022",Shaft,"Military, Music, Sci-Fi"
132,Love All Play,ラブオールプレー,6.48,"Yomiuri TV Enterprise, Poplar Publishing",TV,Completed,24,24 Menit,"Apr 02, 2022","Nippon Animation, OLM","School, Sports"
133,Teppen!!!!!!!!!!!!!!!,てっぺんっ!!!!!!!!!!!!!!!,6.67,"DAX Production, Tokyo MX, CyberAgent, Epicross, Bushiroad Move, Bushiroad Creative",TV,Completed,12,23 Menit,"Jul 02, 2022",Drive,"Comedy, School, Slice of Life"
134,Saikin Yatotta Maid ga Ayashii,最近雇ったメイドが怪しい,6.58,"Square Enix, Medicos Entertainment, King Records, Nagoya Broadcasting Network, ABC Animation, ABC Frontier",TV,Completed,11,23 Menit,"Jul 24, 2022","SILVER LINK., Blade","Comedy, Shounen"
135,Kingdom Season 4,キングダム 第4シリーズ,8.77,"Avex Pictures, Shueisha, NHK Enterprises",TV,Completed,26,25 Menit,"Apr 10, 2022","Studio Pierrot, Studio Signpost","Action, Historical, Military, Seinen"
136,Tonikaku Kawaii,トニカクカワイイ,8.04,"Shogakukan-Shueisha Productions, Warner Bros. Japan, KlockWorx, Shogakukan, Crunchyroll SC Anime Fund",TV,Completed,12,23 Menit,"Oct 3, 2020",Seven Arcs,"Comedy, Romance, Shounen"
137,Kakkou no Iinazuke,カッコウの許嫁,7.04,"TV Asahi, Kodansha, Crunchyroll, Kadokawa",TV,Completed,24,23 Menit,"Apr 24, 2022","SynergySP, Shin-Ei Animation","Comedy, Harem, Romance, Shounen"
138,Summertime Render,サマータイムレンダ,8.57,"Shogakukan-Shueisha Productions, Movic, MAGES., Tokyo MX, Shueisha, Toy's Factory, Bandai Spirits",TV,Completed,25,25 Menit,"Apr 15, 2022",OLM,"Mystery, Shounen, Supernatural"
139,Yofukashi no Uta,よふかしのうた,8.11,Fuji TV,TV,Completed,13,24 Menit,"Jul 08, 2022",LIDENFILMS,"Romance, Shounen, Supernatural, Vampire"
140,Hataraku Maou-sama! Season 2,はたらく魔王さま！！,6.68,"Sotsu, Movic, KlockWorx, Tokyo MX, Hakuhodo DY Music & Pictures, Infinite, BS11, Kadokawa, Bandai Namco Music Live, Happinet Phantom Studios",TV,Completed,12,24 Menit,"Jul 14, 2022",Studio 3Hz,"Comedy, Fantasy, Romance, Supernatural"
141,Danmachi Season 4,ダンジョンに出会いを求めるのは間違っているだろうかⅣ 新章 迷宮篇,7.69,"Genco, Movic, Warner Bros. Japan, KlockWorx, Hakuhodo DY Music & Pictures, Egg Firm, FuRyu, GREE, SB Creative",TV,Completed,11,24 Menit,"Jul 23, 2022",J.C.Staff,"Action, Adventure, Comedy, Fantasy, Romance"
142,Made in Abyss Season 2,メイドインアビス 烈日の黄金郷,8.77,"AT-X, Takeshobo, Kadokawa Media House, Cygames, Kadokawa, Global Solutions, Sony Music Solutions, IRMA LA DOUCE",TV,Completed,12,24 min. per ep.,"Jul 06, 2022",Kinema Citrus,"Adventure, Drama, Fantasy, Mystery, Sci-Fi"
143,Overlord Season 4,オーバーロード IV,8.16,Kadokawa,TV,Completed,13,23 Menit,"Jul 5, 2022",Madhouse,"Action, Fantasy, Isekai, Supernatural"
144,Isekai Yakkyoku,異世界薬局,7.36,"Pony Canyon, AT-X, Kadokawa, Bit grooove promotion",TV,Completed,12,24 Menit,"Jul 10, 2022",Diomedéa,"Fantasy, Isekai, Medical"
145,Prima Doll,プリマドール,6.94,"Mainichi Broadcasting System, Visual Arts, NBCUniversal Entertainment Japan, Tokyo MX, JR East Marketing & Communications, MAGNET, AQUA ARIS, Pia, BS Asahi",TV,Completed,12,24 Menit,"Jul 03, 2022",Bibury Animation Studios,"Sci-Fi, Slice of Life"
146,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e Season 2,ようこそ実力至上主義の教室へ 2期,8.17,"Studio Hibari, Movic, AT-X, Sammy, Crunchyroll, Kadokawa Media House, Kadokawa, Bandai Namco Music Live",TV,Completed,13,23 Menit,"Jul 04, 2022",Lerche,"Drama, Psychological, School, Suspense"
147,Engage Kiss,,6.95,"Aniplex, Square Enix, Docomo Anime Store, Nagoya Broadcasting Network, BS11, ABC Animation, Contents Seed",TV,Completed,13,24 Menit,"Jul 3, 2022",A-1 Pictures,"Comedy, Romance"
148,Kuro no Shoukanshi,黒の召喚士,7.14,"flying DOG, Bushiroad, Docomo Anime Store, bilibili, Overlap, Bushiroad Move, Bushiroad Creative",TV,Completed,12,23 Menit,"Jul 09, 2022",Satelight,"Action, Fantasy, Isekai"
149,Lycoris Recoil,リコリス・リコイル,8.36,Aniplex,TV,Completed,13,23 Menit,"Jul 02, 2022",A-1 Pictures,"Action, Sci-Fi"
150,Ao Ashi,アオアシ,8.32,Shogakukan-Shueisha Productions,TV,Completed,24,24 Menit,"Apr 09, 2022",Production I.G,"Seinen, Sports"
151,Shadows House Season 2,シャドーハウス 2nd Season,7.99,"Aniplex, WOWOW, Tokyo MX, Shueisha, BS Asahi",TV,Completed,12,23 Menit,"Jul 09, 2022",CloverWorks,"Seinen, Slice of Life, Supernatural"
152,Warau Arsnotoria Sun!,咲う アルスノトリア すんっ！,5.86,"Pony Canyon, Nitroplus, Ultra Super Pictures, Good Smile Company, Crunchyroll, JR East Marketing & Communications, BS NTV, Kadokawa",TV,Completed,12,23 Menit,"Jul 06, 2022",LIDENFILMS,"Action, Game"
153,Soredemo Ayumu wa Yosetekuru,それでも歩は寄せてくる,7.14,Kodansha,TV,Completed,12,24 Menit,"Jul 08, 2022",SILVER LINK.,"Comedy, Romance, School, Shounen, Slice of Life"
154,Kanojo Okarishimasu Season 2,彼女、お借りします,6.84,"Mainichi Broadcasting System, Kodansha, DMM pictures, DMM Music",TV,Completed,12,24 Menit,"Jul 02, 2022",TMS Entertainment,"Comedy, Romance, Shounen"
155,Kumichou Musume to Sewagakari,組長娘と世話係,7.81,Bushiroad,TV,Completed,12,23 Menit,"Jul 07, 2022","feel., Gaina","Comedy, Slice of Life"
156,Mamahaha no Tsurego ga Motokano datta,継母の連れ子が元カノだった,6.89,"Pony Canyon, APDREAM, Bit grooove promotion, Happinet Phantom Studios",TV,Completed,12,23 Menit,"Jul 06, 2022",Project No.9,"Comedy, Romance"
157,Kinsou no Vermeil,金装のヴェルメイユ ～崖っぷち魔術師は最強の厄災と魔法世界を突き進む～,6.97,"Pony Canyon, Studio Mausu, Hakuhodo DY Music & Pictures, APDREAM",TV,Completed,12,24 Menit,"Jul 05, 2022",Staple Entertainment," , Fantasy, School, Shounen"
158,Isekai Meikyuu de Harem wo,異世界迷宮でハーレムを,7.11,"Kadokawa, Cloud22",TV,Completed,12,24 Menit,"Jul 06, 2022",Passione,"Action, Adventure,  , Fantasy, Harem, Isekai, Romance"
159,Tensei Kenja no Isekai Life,転生賢者の異世界ライフ ～第二の職業を得て、世界最強になりました～,6.31,"Square Enix, Pony Canyon, Movic, BS Fuji, Sammy, BS NTV, SB Creative, GREE Entertainment",TV,Completed,12,24 Menit,"Jul 04, 2022",Revoroot,"Action, Adventure, Fantasy, Isekai"
160,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Season 3,マギアレコード　魔法少女まどか☆マギカ外伝 Final SEASON -浅き夢の暁-,6.75,,TV,Completed,4,24 Menit,"Apr 03, 2022",Shaft,"Drama, Game, Psychological, Suspense"
161,Kunoichi Tsubaki no Mune no Uchi,くノ一ツバキの胸の内,7.19,"Aniplex, Chugai Mining, BS11, Shogakukan, ADK Marketing Solutions",TV,Completed,13,23 Menit,"Apr 10, 2022",CloverWorks,"Comedy, Shounen"
162,"Yuusha, Yamemasu",勇者、辞めます,7.07,Kadokawa,TV,Completed,12,24 Menit,"Apr 05, 2022",EMT Squared,"Action, Adventure, Comedy, Fantasy"
163,Boku no Hero Academia Season 5,僕のヒーローアカデミア,7.49,"Dentsu, Movic, YTV, Sony Music Entertainment, TOHO animation, Shueisha",TV,Completed,25,23 Menit,"Mar 27, 2021",Bones,"Action, Comedy, School, Shounen, Super Power"
164,Tokyo 24-ku,東京24,7.21,"Aniplex, Movic, Nitroplus, Nagoya Broadcasting Network, BS11, ABC Animation",TV,Completed,12,,"Jan 06, 2022",CloverWorks,"Mystery, Sci-Fi, Super Power"
165,Aharen-san wa Hakarenai,阿波連さんははかれない,7.53,"Shueisha, bilibili",TV,Completed,12,24 Menit,"Apr 02, 2022",Felix Film,"Comedy, School, Shounen"
166,Paripi Koumei,パリピ孔明,8.29,"Mainichi Broadcasting System, Kodansha, Avex Pictures, DMM pictures, Bit grooove promotion",TV,Completed,12,23 Menit,"Mar 31, 2022",P.A. Works,Music
167,Kawaii dake ja Nai Shikimori-san,可愛いだけじゃない式守さん,6.96,"Kodansha, NBCUniversal Entertainment Japan, Crunchyroll, ABC Animation, Kadokawa Media House, Kadokawa",TV,Completed,12,23 Menit,"Apr 10, 2022",Doga Kobo,"Comedy, Romance, School, Slice of Life"
168,Ryman's Club,リーマンズクラブ,7.42,"TV Asahi, Glovision",TV,Completed,12,23 Menit,"Jan 30, 2022",LIDENFILMS,"Sports, Work Life, Workplace"
169,Kaijin Kaihatsu-bu no Kuroitsu-san,怪人開発部の黒井津さん,6.77,"TV Asahi, ABC Animation, Crest",TV,Completed,12,23 Min,"Jan 09, 2022",Quad,"Comedy, Fantasy, Workplace"
170,Dance Dance Danseur,ダンス・ダンス・ダンスール,7.93,"Mainichi Broadcasting System, Shogakukan, dugout, DMM Music, Creek",TV,Completed,11,23 Menit,"Apr 09, 2022",MAPPA,"Drama, Seinen"
171,Gensou Sangokushi: Tengen Reishinki,幻想三國誌 -天元霊心記-,5.32,Tohokushinsha Film Corporation,TV,Completed,12,24 Min,"Jan 11, 2022",GEEK TOYS,"Fantasy, Historical"
172,Vanitas no Karte Season 2,ヴァニタスの手記,8.18,"Aniplex, Square Enix, Hakuhodo DY Music & Pictures, Contents Seed",TV,Completed,12,24 Menit,"Jan 15, 2022",bones,"Historical, Shounen, Supernatural, Vampire"
173,Fantasy Bishoujo Juniku Ojisan to,異世界美少女受肉おじさんと,7.20,Bit grooove promotion,TV,Completed,12,23 Menit,"Jan 12, 2022",OLM Team Yoshioka,"Adventure, Comedy, Fantasy, Isekai"
174,Mahoutsukai Reimeiki,魔法使い黎明期,6.38,"TBS, Bit grooove promotion",TV,Completed,12,24 Menit,"Apr 08, 2022",Tezuka Productions,"Action, Adventure, Comedy, Fantasy"
175,Machikado Mazoku Season 2,まちカドまぞく 2丁目,7.90,"Pony Canyon, Houbunsha, Medicos Entertainment, BS11, RAY, Nichion",TV,Completed,12,24 Menit,"Apr 08, 2022",J.C.Staff,"Comedy, Slice of Life"
176,Kenja no Deshi wo Nanoru Kenja,賢者の弟子を名乗る賢者,6.27,"DAX Production, MAGES., Kadokawa",TV,Completed,12,20 Menit,"Jan 07, 2022",Studio A-CAT,"Adventure, Fantasy, Isekai"
177,Love Live! Nijigasaki Gakuen School Idol Doukoukai Season 2,ラブライブ! 虹ヶ咲学園スクールアイドル同好会,7.74,"Lantis, Bushiroad, Sunrise Music, Kadokawa, Bandai Namco Filmworks, Bandai Namco Music Live",TV,Completed,13,24 Menit,"Apr 02, 2022",Sunrise,"Music, School, Slice of Life"
178,Birdie Wing: Golf Girls' Story,BIRDIE WING -Golf Girls' Story-,7.50,TV Tokyo,TV,Completed,13,23 Menit,"Apr 06, 2022",Bandai Namco Pictures,Sports
179,Tate no Yuusha no Nariagari Season 2,盾の勇者の成り上がり Season2,6.56,Glovision,TV,Completed,13,24 Menit,"Apr 06, 2022","Kinema Citrus, DR Movie","Action, Adventure, Drama, Fantasy, Isekai"
180,Kyoukai Senki Part 2,境界戦機,6.47,-,TV,Completed,12,24 Menit,"Apr 12, 2022",Sunrise Beyond,"Action, Mecha, Sci-Fi"
181,Gunjou no Fanfare,群青のファンファーレ,6.11,"Aniplex, Half H.P Studio, Tokyo MX, BS11, Koei Tecmo Games, Hakuhodo, Hochi Shimbun",TV,Completed,13,24 Menit,"Apr 02, 2022",Lay-duce,Sports
182,"Kono Healer, Mendokusai",このヒーラー、めんどくさい,6.38,"Nippon Columbia, Kadokawa",TV,Completed,12,23 Menit,"Apr 10, 2022",Jumondo,"Adventure, Comedy, Fantasy"
183,Spy x Family,SPY×FAMILY,8.80,TOHO animation,TV,Completed,12,24 Menit,"Apr 09, 2022","Wit Studio, CloverWorks","Action, Comedy, Shounen"
184,Cue!,CUE!,6.82,"Pony Canyon, APDREAM, Liber Entertainment",TV,Completed,24,24 Menit,"Jan 08, 2022","Yumeta Company, Graphinica","Game, Music"
185,"Komi-san wa, Comyushou desu. Season 2",古見さんは、コミュ症です。,8.16,Shogakukan-Shueisha Productions,TV,Completed,12,23 Menit,"Apr 07, 2022",OLM,"Comedy, Drama, Romance, School, Shounen, Slice of Life"
186,Kaguya-sama wa Kokurasetai Season 3,かぐや様は告らせたい-ウルトラロマンティック-,9.13,"Aniplex, Magic Capsule, Shueisha",TV,Completed,13,25 Menit,"Apr 09, 2022",A-1 Pictures,"Comedy, Psychological, Romance, School, Seinen"
187,Koi wa Sekai Seifuku no Ato de,恋は世界征服のあとで,7.53,"Pony Canyon, APDREAM, Dream Shift",TV,Completed,12,24 Menit,"Apr 08, 2022",Project No.9,"Comedy, Romance, Shounen"
188,Date A Live Season 4,デート・ア・ライブⅣ,7.84,"AT-X, Nippon Columbia, Docomo Anime Store, Kadokawa Media House, Kadokawa",TV,Completed,12,24 Menit,"Apr 08, 2022",GEEK TOYS,"Comedy, Harem, Mecha, Romance, School, Sci-Fi"
189,Shachiku-san wa Youjo Yuurei ni Iyasaretai.,社畜さんは幼女幽霊に癒されたい。,7.08,"APDREAM, Bit grooove promotion, Bergamo",TV,Completed,12,24 Menit,"Apr 07, 2022",Project No.9,"Comedy, Shounen, Slice of Life, Supernatural, Workplace"
190,Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto,ヒロインたるもの！〜嫌われヒロインと内緒のお仕事〜,7.30,"Movic, Futabasha, U-NEXT, MusicRay’n, INCS toenter, Marui Group, Lawson Entertainment, tamakoshi, flaggs, Laulea Works, Alice",TV,Completed,12,24 Menit,"Apr 07, 2022",Lay-duce,"Music, School"
191,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",骸骨騎士様、只今異世界へお出掛け中,7.22,"Pony Canyon, AT-X, DAX Production, Docomo Anime Store, Overlap, Crunchyroll, Muse Communication, MAGNET",TV,Completed,12,24 Menit,"Apr 07, 2022","Studio Kai, HORNETS","Action, Fantasy, Isekai"
192,Deaimon,であいもん,7.60,"Kadokawa, Midorimatsu",TV,Completed,12,24 Menit,"Apr 06, 2022",Encourage Films,"Seinen, Slice of Life"
193,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",史上最強の大魔王、村人Aに転生する,6.25,Kadokawa,TV,Completed,12,24 Menit,"Apr 06, 2022","SILVER LINK., Blade","Action, Fantasy, School"
194,RPG Fudousan,RPG不動産,6.74,"AT-X, Nippon Columbia, Houbunsha, Kadokawa Media House, BS NTV, Kadokawa",TV,Completed,12,24 Menit,"Apr 06, 2022",Doga Kobo,"Comedy, Fantasy, Slice of Life"
195,Tomodachi Game,トモダチゲーム,7.70,"Studio Mausu, Nippon Television Network",TV,Completed,12,23 Menit,"Apr 06, 2022",Okuruto Noboru,"Game, Psychological, Shounen"
196,Healer Girl,ヒーラー・ガール,7.40,"Lantis, Live Viewing Japan, Bandai Namco Arts",TV,Completed,12,24 Menit,"Apr 04, 2022",Studio 3Hz,Music
197,Black★★Rock Shooter: Dawn Fall,ブラック★★ロックシューター DAWN FALL,5.86,"Good Smile Company, Imagine",TV,Completed,12,23 Menit,"Apr 03, 2022","Bibury Animation Studios, Bibury Animation CG","Action, Drama, Super Power"
198,Otome Game Sekai wa Mob ni Kibishii Sekai desu,乙女ゲー世界はモブに厳しい世界です,7.37,Kadokawa,TV,Completed,12,24 Menit,"Apr 03, 2022",ENGI,"Fantasy, Harem, Isekai, Mecha, Romance, School"
199,RikeKoi Season 2,理系が恋に落ちたので証明してみた。r=1-sinθ（ハート）,7.30,"Flex Comix, Hokkaido Cultural Broadcasting, BS11, Yomiuri TV Enterprise, Kanetsu Investment, Toyo Recording, ibis Capital Partners, Y&N Brothers, SUPA LOVE",TV,Completed,12,23 Menit,"Apr 02, 2022",Zero-G,"Comedy, Romance"
200,Sabikui Bisco,錆喰いビスコ,7.22,"flying DOG, Hakuhodo DY Music & Pictures",TV,Completed,12,23 Min,"Jan 11, 2022",OZ,"Action, Adventure, Fantasy, Sci-Fi"
201,Shokei Shoujo no Virgin Road,処刑少女の生きる道〈バージンロード〉,6.87,"Warner Bros. Japan, Egg Firm, SB Creative",TV,Completed,12,24 Menit,"Apr 02, 2022",J.C.Staff,"Action, Adventure, Fantasy"
202,Shikkakumon no Saikyou Kenja,失格紋の最強賢者,6.24,NBCUniversal Entertainment Japan,TV,Completed,12,23 Min,"Jan 08, 2022",J.C.Staff,"Action, Adventure, Fantasy"
